epoch,step,loss,temp,lr
1,20,0.3011144995689392,14.285715103149414,5e-06
1,40,0.29315096139907837,14.285715103149414,5e-06
1,60,0.18531683087348938,14.285715103149414,5e-06
1,80,0.3038666248321533,14.285715103149414,5e-06
1,100,0.17328087985515594,14.285715103149414,5e-06
1,120,0.22218933701515198,14.285715103149414,5e-06
1,140,0.24723713099956512,14.285715103149414,5e-06
1,160,0.11011271923780441,14.285715103149414,5e-06
1,180,0.13834095001220703,14.285715103149414,5e-06
1,200,0.11253063380718231,14.285715103149414,5e-06
1,220,0.11247432231903076,14.285715103149414,5e-06
1,240,0.20591679215431213,14.285715103149414,5e-06
1,260,0.10252595692873001,14.285715103149414,5e-06
1,280,0.2563900053501129,14.285715103149414,5e-06
1,300,0.22001896798610687,14.285715103149414,5e-06
1,320,0.04619176685810089,14.285715103149414,5e-06
1,340,0.19878996908664703,14.285715103149414,5e-06
1,360,0.09475931525230408,14.285715103149414,5e-06
1,380,0.028452277183532715,14.285715103149414,5e-06
1,400,0.05664439871907234,14.285715103149414,5e-06
1,420,0.1649954468011856,14.285715103149414,5e-06
1,440,0.3650634288787842,14.285715103149414,5e-06
1,460,0.1852240115404129,14.285715103149414,5e-06
1,480,0.06245439872145653,14.285715103149414,5e-06
1,500,0.1407904326915741,14.285715103149414,5e-06
1,520,0.06194411218166351,14.285715103149414,5e-06
1,540,0.12309031188488007,14.285715103149414,5e-06
1,560,0.19576063752174377,14.285715103149414,5e-06
1,580,0.05818053334951401,14.285715103149414,5e-06
1,600,0.11612232029438019,14.285715103149414,5e-06
1,620,0.17048443853855133,14.285715103149414,5e-06
1,640,0.09324336051940918,14.285715103149414,5e-06
1,660,0.15351416170597076,14.285715103149414,5e-06
1,680,0.09354014694690704,14.285715103149414,5e-06
1,700,0.09128233790397644,14.285715103149414,5e-06
1,720,0.21483244001865387,14.285715103149414,5e-06
1,740,0.11865101754665375,14.285715103149414,5e-06
1,760,0.07372283935546875,14.285715103149414,5e-06
1,780,0.060801006853580475,14.285715103149414,5e-06
1,800,0.1015048623085022,14.285715103149414,5e-06
1,820,0.08962801098823547,14.285715103149414,5e-06
1,840,0.28469395637512207,14.285715103149414,5e-06
1,860,0.017287440598011017,14.285715103149414,5e-06
1,880,0.020597033202648163,14.285715103149414,5e-06
1,900,0.24164129793643951,14.285715103149414,5e-06
1,920,0.06838138401508331,14.285715103149414,5e-06
1,940,0.04496598243713379,14.285715103149414,5e-06
1,960,0.023247744888067245,14.285715103149414,5e-06
1,980,0.024079307913780212,14.285715103149414,5e-06
1,1000,0.05065203830599785,14.285715103149414,5e-06
1,1020,0.1747514307498932,14.285715103149414,5e-06
1,1040,0.13561832904815674,14.285715103149414,5e-06
1,1060,0.04096907377243042,14.285715103149414,5e-06
1,1080,0.04831990599632263,14.285715103149414,5e-06
1,1100,0.010777443647384644,14.285715103149414,5e-06
1,1120,0.07584649324417114,14.285715103149414,5e-06
1,1140,0.08987141400575638,14.285715103149414,5e-06
1,1160,0.01696029305458069,14.285715103149414,5e-06
1,1180,0.2111356556415558,14.285715103149414,5e-06
1,1200,0.12986478209495544,14.285715103149414,5e-06
1,1220,0.12219543009996414,14.285715103149414,5e-06
1,1240,0.050114184617996216,14.285715103149414,5e-06
1,1260,0.012618474662303925,14.285715103149414,5e-06
1,1280,0.031534451991319656,14.285715103149414,5e-06
1,1300,0.2541906237602234,14.285715103149414,5e-06
1,1320,0.15643393993377686,14.285715103149414,5e-06
1,1340,0.058479707688093185,14.285715103149414,5e-06
1,1360,0.0419430285692215,14.285715103149414,5e-06
1,1380,0.12070336192846298,14.285715103149414,5e-06
1,1400,0.023988526314496994,14.285715103149414,5e-06
1,1420,0.04158654808998108,14.285715103149414,5e-06
1,1440,0.06945385038852692,14.285715103149414,5e-06
1,1460,0.07350512593984604,14.285715103149414,5e-06
1,1480,0.16399239003658295,14.285715103149414,5e-06
1,1500,0.04505150020122528,14.285715103149414,5e-06
1,1520,0.22060322761535645,14.285715103149414,5e-06
1,1540,0.01263495534658432,14.285715103149414,5e-06
1,1560,0.04749702662229538,14.285715103149414,5e-06
1,1580,0.3221278786659241,14.285715103149414,5e-06
1,1600,0.029261905699968338,14.285715103149414,5e-06
1,1620,0.029576020315289497,14.285715103149414,5e-06
1,1640,0.038288664072752,14.285715103149414,5e-06
1,1660,0.20791321992874146,14.285715103149414,5e-06
1,1680,0.11789970099925995,14.285715103149414,5e-06
1,1700,0.05414265766739845,14.285715103149414,5e-06
1,1720,0.10894153267145157,14.285715103149414,5e-06
1,1740,0.11921098828315735,14.285715103149414,5e-06
1,1760,0.19886867702007294,14.285715103149414,5e-06
1,1780,0.2331334352493286,14.285715103149414,5e-06
1,1800,0.22746194899082184,14.285715103149414,5e-06
1,1820,0.059973813593387604,14.285715103149414,5e-06
1,1840,0.016641788184642792,14.285715103149414,5e-06
1,1860,0.14548656344413757,14.285715103149414,5e-06
2,20,0.02040204219520092,14.28597354888916,5e-06
2,40,0.050963353365659714,14.286232948303223,5e-06
2,60,0.02481250837445259,14.286491394042969,5e-06
2,80,0.029349694028496742,14.2867431640625,5e-06
2,100,0.08831122517585754,14.287012100219727,5e-06
2,120,0.013249726966023445,14.287246704101562,5e-06
2,140,0.09426630288362503,14.287458419799805,5e-06
2,160,0.06427201628684998,14.287727355957031,5e-06
2,180,0.016261333599686623,14.287945747375488,5e-06
2,200,0.011653722263872623,14.28817367553711,5e-06
2,220,0.009211216121912003,14.288426399230957,5e-06
2,240,0.05502941086888313,14.288715362548828,5e-06
2,260,0.04071430861949921,14.28900146484375,5e-06
2,280,0.06199727579951286,14.289223670959473,5e-06
2,300,0.05550157278776169,14.289478302001953,5e-06
2,320,0.14549288153648376,14.289754867553711,5e-06
2,340,0.03101947158575058,14.290013313293457,5e-06
2,360,0.048511795699596405,14.290231704711914,5e-06
2,380,0.026789583265781403,14.290459632873535,5e-06
2,400,0.055047497153282166,14.290678024291992,5e-06
2,420,0.05589265748858452,14.29086971282959,5e-06
2,440,0.015917837619781494,14.291108131408691,5e-06
2,460,0.1444646120071411,14.291379928588867,5e-06
2,480,0.06126141548156738,14.291645050048828,5e-06
2,500,0.019251521676778793,14.291905403137207,5e-06
2,520,0.03147801011800766,14.292143821716309,5e-06
2,540,0.3360740840435028,14.292364120483398,5e-06
2,560,0.02681528404355049,14.292572021484375,5e-06
2,580,0.0676882266998291,14.292783737182617,5e-06
2,600,0.007762966677546501,14.292978286743164,5e-06
2,620,0.015863273292779922,14.29322624206543,5e-06
2,640,0.020271724089980125,14.293472290039062,5e-06
2,660,0.013560725376009941,14.293639183044434,5e-06
2,680,0.007902473211288452,14.293888092041016,5e-06
2,700,0.02854672446846962,14.294113159179688,5e-06
2,720,0.015877973288297653,14.29431438446045,5e-06
2,740,0.13891497254371643,14.29452896118164,5e-06
2,760,0.07438626885414124,14.294756889343262,5e-06
2,780,0.03802752494812012,14.294978141784668,5e-06
2,800,0.003416366409510374,14.295238494873047,5e-06
2,820,0.06805679202079773,14.295565605163574,5e-06
2,840,0.07087375968694687,14.295867919921875,5e-06
2,860,0.10989630222320557,14.2960786819458,5e-06
2,880,0.018545303493738174,14.2963285446167,5e-06
2,900,0.01598525233566761,14.296546936035156,5e-06
2,920,0.05655563622713089,14.296833038330078,5e-06
2,940,0.04009552299976349,14.29712200164795,5e-06
2,960,0.06478098779916763,14.297348022460938,5e-06
2,980,0.013393990695476532,14.297582626342773,5e-06
2,1000,0.020100820809602737,14.297828674316406,5e-06
2,1020,0.012492155656218529,14.298060417175293,5e-06
2,1040,0.01279439590871334,14.298295021057129,5e-06
2,1060,0.0348283126950264,14.298530578613281,5e-06
2,1080,0.014532698318362236,14.298772811889648,5e-06
2,1100,0.07913976907730103,14.299041748046875,5e-06
2,1120,0.016481913626194,14.299259185791016,5e-06
2,1140,0.061403896659612656,14.299495697021484,5e-06
2,1160,0.2634572982788086,14.299734115600586,5e-06
2,1180,0.09601809084415436,14.299962043762207,5e-06
2,1200,0.004947656765580177,14.300116539001465,5e-06
2,1220,0.03580854833126068,14.300324440002441,5e-06
2,1240,0.09685669094324112,14.300535202026367,5e-06
2,1260,0.06926245242357254,14.300740242004395,5e-06
2,1280,0.05986115336418152,14.300951957702637,5e-06
2,1300,0.019497495144605637,14.301202774047852,5e-06
2,1320,0.03078591451048851,14.301438331604004,5e-06
2,1340,0.08253715932369232,14.301653861999512,5e-06
2,1360,0.011415672488510609,14.301857948303223,5e-06
2,1380,0.04900475591421127,14.302096366882324,5e-06
2,1400,0.03012823313474655,14.302335739135742,5e-06
2,1420,0.1365300714969635,14.302600860595703,5e-06
2,1440,0.004977778065949678,14.30284309387207,5e-06
2,1460,0.008100642822682858,14.303126335144043,5e-06
2,1480,0.011378908529877663,14.303375244140625,5e-06
2,1500,0.029837384819984436,14.303593635559082,5e-06
2,1520,0.009498992003500462,14.30379867553711,5e-06
2,1540,0.12592282891273499,14.304033279418945,5e-06
2,1560,0.030372506007552147,14.304218292236328,5e-06
2,1580,0.03749677166342735,14.304422378540039,5e-06
2,1600,0.013165052980184555,14.30467414855957,5e-06
2,1620,0.004261253401637077,14.304946899414062,5e-06
2,1640,0.08397392183542252,14.305227279663086,5e-06
2,1660,0.04493481665849686,14.305438995361328,5e-06
2,1680,0.020423397421836853,14.305670738220215,5e-06
2,1700,0.041266314685344696,14.305920600891113,5e-06
2,1720,0.0688527300953865,14.306138038635254,5e-06
2,1740,0.0723554939031601,14.306360244750977,5e-06
2,1760,0.06585429608821869,14.306591987609863,5e-06
2,1780,0.11457571387290955,14.306819915771484,5e-06
2,1800,0.070607490837574,14.307034492492676,5e-06
2,1820,0.02003360539674759,14.307239532470703,5e-06
2,1840,0.09024150669574738,14.307477951049805,5e-06
2,1860,0.007869374006986618,14.307707786560059,5e-06
3,20,0.037082646042108536,14.308191299438477,5e-06
3,40,0.005623082630336285,14.308514595031738,5e-06
3,60,0.038386713713407516,14.308822631835938,5e-06
3,80,0.010419473052024841,14.30906867980957,5e-06
3,100,0.004274742677807808,14.309337615966797,5e-06
3,120,0.06326600909233093,14.309635162353516,5e-06
3,140,0.020857147872447968,14.309889793395996,5e-06
3,160,0.013636739924550056,14.310155868530273,5e-06
3,180,0.010846132412552834,14.310432434082031,5e-06
3,200,0.033859431743621826,14.310726165771484,5e-06
3,220,0.01725541427731514,14.310972213745117,5e-06
3,240,0.012476455420255661,14.311210632324219,5e-06
3,260,0.02096831239759922,14.311415672302246,5e-06
3,280,0.08659127354621887,14.311654090881348,5e-06
3,300,0.018213195726275444,14.311958312988281,5e-06
3,320,0.027377963066101074,14.312298774719238,5e-06
3,340,0.05880682170391083,14.312541007995605,5e-06
3,360,0.013087062165141106,14.31279468536377,5e-06
3,380,0.024684280157089233,14.313018798828125,5e-06
3,400,0.009749735705554485,14.313230514526367,5e-06
3,420,0.005869551561772823,14.31346607208252,5e-06
3,440,0.04125990718603134,14.313712120056152,5e-06
3,460,0.04917343333363533,14.313931465148926,5e-06
3,480,0.02844364196062088,14.314163208007812,5e-06
3,500,0.03289322555065155,14.314438819885254,5e-06
3,520,0.09724032133817673,14.314698219299316,5e-06
3,540,0.017667658627033234,14.314923286437988,5e-06
3,560,0.10033810883760452,14.315196990966797,5e-06
3,580,0.009649962186813354,14.315415382385254,5e-06
3,600,0.007802879437804222,14.315681457519531,5e-06
3,620,0.047748588025569916,14.315964698791504,5e-06
3,640,0.016089854761958122,14.316189765930176,5e-06
3,660,0.007482605520635843,14.316431999206543,5e-06
3,680,0.15151499211788177,14.316688537597656,5e-06
3,700,0.06795451045036316,14.31696891784668,5e-06
3,720,0.05519777536392212,14.317190170288086,5e-06
3,740,0.01559491828083992,14.317425727844238,5e-06
3,760,0.22070597112178802,14.31769847869873,5e-06
3,780,0.012010965496301651,14.317940711975098,5e-06
3,800,0.06610827147960663,14.31822395324707,5e-06
3,820,0.08129404485225677,14.318459510803223,5e-06
3,840,0.009963257238268852,14.318709373474121,5e-06
3,860,0.01633135788142681,14.318927764892578,5e-06
3,880,0.04625207185745239,14.31915283203125,5e-06
3,900,0.01776346005499363,14.319375038146973,5e-06
3,920,0.010230215266346931,14.319576263427734,5e-06
3,940,0.1340945065021515,14.319801330566406,5e-06
3,960,0.01608957350254059,14.320054054260254,5e-06
3,980,0.01669236272573471,14.320279121398926,5e-06
3,1000,0.00984526053071022,14.320514678955078,5e-06
3,1020,0.05625190958380699,14.32078742980957,5e-06
3,1040,0.038006801158189774,14.321057319641113,5e-06
3,1060,0.018536277115345,14.321276664733887,5e-06
3,1080,0.004890733398497105,14.32154655456543,5e-06
3,1100,0.08440054953098297,14.321823120117188,5e-06
3,1120,0.009015203453600407,14.322054862976074,5e-06
3,1140,0.07251027226448059,14.322321891784668,5e-06
3,1160,0.047693703323602676,14.322515487670898,5e-06
3,1180,0.018376007676124573,14.322761535644531,5e-06
3,1200,0.005168430507183075,14.32298469543457,5e-06
3,1220,0.002833475125953555,14.323202133178711,5e-06
3,1240,0.08403730392456055,14.323420524597168,5e-06
3,1260,0.014242399483919144,14.323636054992676,5e-06
3,1280,0.03228577971458435,14.323871612548828,5e-06
3,1300,0.004956199321895838,14.324092864990234,5e-06
3,1320,0.11348786950111389,14.324346542358398,5e-06
3,1340,0.010366805829107761,14.324625968933105,5e-06
3,1360,0.0067187706008553505,14.324895858764648,5e-06
3,1380,0.0042070080526173115,14.325160026550293,5e-06
3,1400,0.1146860122680664,14.325446128845215,5e-06
3,1420,0.01857694610953331,14.325661659240723,5e-06
3,1440,0.009625430218875408,14.325839042663574,5e-06
3,1460,0.012407264672219753,14.326044082641602,5e-06
3,1480,0.05707487463951111,14.326245307922363,5e-06
3,1500,0.030192559584975243,14.326457023620605,5e-06
3,1520,0.0872492641210556,14.326696395874023,5e-06
3,1540,0.08539760112762451,14.326948165893555,5e-06
3,1560,0.03920840471982956,14.327171325683594,5e-06
3,1580,0.025714557617902756,14.32742977142334,5e-06
3,1600,0.0055865454487502575,14.32766342163086,5e-06
3,1620,0.01394552830606699,14.327902793884277,5e-06
3,1640,0.04785800725221634,14.328154563903809,5e-06
3,1660,0.05728861689567566,14.328393936157227,5e-06
3,1680,0.012084582820534706,14.328575134277344,5e-06
3,1700,0.024885471910238266,14.328872680664062,5e-06
3,1720,0.042583368718624115,14.329073905944824,5e-06
3,1740,0.006062217988073826,14.329292297363281,5e-06
3,1760,0.0035228151828050613,14.329501152038574,5e-06
3,1780,0.024801600724458694,14.329767227172852,5e-06
3,1800,0.06814269721508026,14.32998275756836,5e-06
3,1820,0.013858919963240623,14.330231666564941,5e-06
3,1840,0.007788871880620718,14.330443382263184,5e-06
3,1860,0.006955121643841267,14.330662727355957,5e-06
4,20,0.004235588014125824,14.33109188079834,5e-06
4,40,0.022945668548345566,14.33135986328125,5e-06
4,60,0.02653287537395954,14.331612586975098,5e-06
4,80,0.0065895020961761475,14.331820487976074,5e-06
4,100,0.015054464340209961,14.332110404968262,5e-06
4,120,0.00305344769731164,14.332364082336426,5e-06
4,140,0.010022791102528572,14.332619667053223,5e-06
4,160,0.008792505599558353,14.332907676696777,5e-06
4,180,0.03780150040984154,14.33320140838623,5e-06
4,200,0.04143530875444412,14.333471298217773,5e-06
4,220,0.048472315073013306,14.333696365356445,5e-06
4,240,0.034063972532749176,14.333915710449219,5e-06
4,260,0.025583501905202866,14.334151268005371,5e-06
4,280,0.03660605847835541,14.334372520446777,5e-06
4,300,0.004045987501740456,14.334595680236816,5e-06
4,320,0.022182652726769447,14.334845542907715,5e-06
4,340,0.010242153890430927,14.335121154785156,5e-06
4,360,0.023779015988111496,14.335378646850586,5e-06
4,380,0.0034964766819030046,14.335599899291992,5e-06
4,400,0.009055325761437416,14.3358736038208,5e-06
4,420,0.019085125997662544,14.336177825927734,5e-06
4,440,0.05410878360271454,14.336475372314453,5e-06
4,460,0.03803088143467903,14.336758613586426,5e-06
4,480,0.006006359588354826,14.33702278137207,5e-06
4,500,0.008509285748004913,14.337285995483398,5e-06
4,520,0.0057535357773303986,14.337616920471191,5e-06
4,540,0.015493346378207207,14.337945938110352,5e-06
4,560,0.01280602440237999,14.338212013244629,5e-06
4,580,0.035908009856939316,14.338455200195312,5e-06
4,600,0.04044993221759796,14.338666915893555,5e-06
4,620,0.017185170203447342,14.338943481445312,5e-06
4,640,0.003391444217413664,14.339155197143555,5e-06
4,660,0.06837189942598343,14.339374542236328,5e-06
4,680,0.017583798617124557,14.339590072631836,5e-06
4,700,0.02612888813018799,14.339804649353027,5e-06
4,720,0.003410422708839178,14.340034484863281,5e-06
4,740,0.003547907341271639,14.340307235717773,5e-06
4,760,0.007617749273777008,14.340559959411621,5e-06
4,780,0.12271012365818024,14.340800285339355,5e-06
4,800,0.00572257861495018,14.340991973876953,5e-06
4,820,0.0016291679348796606,14.341255187988281,5e-06
4,840,0.05989692360162735,14.341480255126953,5e-06
4,860,0.024237385019659996,14.34170913696289,5e-06
4,880,0.037914425134658813,14.341927528381348,5e-06
4,900,0.007749526295810938,14.342132568359375,5e-06
4,920,0.026437733322381973,14.342375755310059,5e-06
4,940,0.005585440434515476,14.342580795288086,5e-06
4,960,0.0016564975958317518,14.34282398223877,5e-06
4,980,0.005438483320176601,14.343073844909668,5e-06
4,1000,0.008307289332151413,14.343326568603516,5e-06
4,1020,0.03635460138320923,14.343592643737793,5e-06
4,1040,0.10785694420337677,14.343839645385742,5e-06
4,1060,0.01702192984521389,14.34407901763916,5e-06
4,1080,0.020766235888004303,14.34436321258545,5e-06
4,1100,0.007931916043162346,14.344568252563477,5e-06
4,1120,0.008137444034218788,14.344758987426758,5e-06
4,1140,0.00724436342716217,14.345016479492188,5e-06
4,1160,0.038552988320589066,14.345261573791504,5e-06
4,1180,0.06350517272949219,14.345499038696289,5e-06
4,1200,0.13053220510482788,14.34570026397705,5e-06
4,1220,0.09088952094316483,14.345874786376953,5e-06
4,1240,0.033034827560186386,14.346052169799805,5e-06
4,1260,0.03428955748677254,14.346254348754883,5e-06
4,1280,0.054378729313611984,14.3464937210083,5e-06
4,1300,0.0066257985308766365,14.346771240234375,5e-06
4,1320,0.0026168623007833958,14.347041130065918,5e-06
4,1340,0.2236425280570984,14.347308158874512,5e-06
4,1360,0.0882580578327179,14.34753704071045,5e-06
4,1380,0.006929425057023764,14.347806930541992,5e-06
4,1400,0.005508992820978165,14.3480806350708,5e-06
4,1420,0.02140844613313675,14.348296165466309,5e-06
4,1440,0.028370564803481102,14.348456382751465,5e-06
4,1460,0.00593769084662199,14.34865951538086,5e-06
4,1480,0.012208638712763786,14.348942756652832,5e-06
4,1500,0.0038708820939064026,14.349212646484375,5e-06
4,1520,0.13382641971111298,14.349455833435059,5e-06
4,1540,0.010860975831747055,14.349712371826172,5e-06
4,1560,0.07133965194225311,14.34990406036377,5e-06
4,1580,0.009044351056218147,14.350123405456543,5e-06
4,1600,0.005163559690117836,14.350390434265137,5e-06
4,1620,0.0485977977514267,14.35067367553711,5e-06
4,1640,0.009469863027334213,14.350910186767578,5e-06
4,1660,0.028550270944833755,14.351125717163086,5e-06
4,1680,0.0399179644882679,14.35134506225586,5e-06
4,1700,0.09364381432533264,14.351570129394531,5e-06
4,1720,0.08902549743652344,14.35175895690918,5e-06
4,1740,0.011805970221757889,14.351953506469727,5e-06
4,1760,0.0033184774219989777,14.352234840393066,5e-06
4,1780,0.007819293066859245,14.352477073669434,5e-06
4,1800,0.0185689777135849,14.352729797363281,5e-06
4,1820,0.03300244361162186,14.352996826171875,5e-06
4,1840,0.24721215665340424,14.35319995880127,5e-06
4,1860,0.014783092774450779,14.353408813476562,5e-06
5,20,0.005892998538911343,14.353812217712402,5e-06
5,40,0.01357240416109562,14.354082107543945,5e-06
5,60,0.016902782022953033,14.354387283325195,5e-06
5,80,0.010096196085214615,14.354630470275879,5e-06
5,100,0.0037977963220328093,14.354917526245117,5e-06
5,120,0.018244639039039612,14.35519790649414,5e-06
5,140,0.010698174126446247,14.35547161102295,5e-06
5,160,0.013180609792470932,14.355728149414062,5e-06
5,180,0.0356789231300354,14.355978012084961,5e-06
5,200,0.04490470886230469,14.356245994567871,5e-06
5,220,0.0039044921286404133,14.3565092086792,5e-06
5,240,0.015167811885476112,14.356782913208008,5e-06
5,260,0.04698400944471359,14.357063293457031,5e-06
5,280,0.044821444898843765,14.357330322265625,5e-06
5,300,0.008389473892748356,14.357565879821777,5e-06
5,320,0.00952598825097084,14.357820510864258,5e-06
5,340,0.0027383826673030853,14.358099937438965,5e-06
5,360,0.0016808125656098127,14.358336448669434,5e-06
5,380,0.0669701099395752,14.358590126037598,5e-06
5,400,0.013165625743567944,14.358802795410156,5e-06
5,420,0.04003303498029709,14.3590726852417,5e-06
5,440,0.03134112432599068,14.359274864196777,5e-06
5,460,0.027536015957593918,14.35953140258789,5e-06
5,480,0.03301180526614189,14.359835624694824,5e-06
5,500,0.005648461170494556,14.360090255737305,5e-06
5,520,0.08715321123600006,14.360360145568848,5e-06
5,540,0.020673153921961784,14.360600471496582,5e-06
5,560,0.10023216158151627,14.360859870910645,5e-06
5,580,0.020430756732821465,14.361113548278809,5e-06
5,600,0.05115395039319992,14.361366271972656,5e-06
5,620,0.005309486296027899,14.36162281036377,5e-06
5,640,0.004374971613287926,14.361845970153809,5e-06
5,660,0.0028635328635573387,14.362143516540527,5e-06
5,680,0.049446169286966324,14.36240005493164,5e-06
5,700,0.017134569585323334,14.362603187561035,5e-06
5,720,0.009861265309154987,14.362855911254883,5e-06
5,740,0.003760778345167637,14.363130569458008,5e-06
5,760,0.11806216835975647,14.363414764404297,5e-06
5,780,0.0021419564727693796,14.363675117492676,5e-06
5,800,0.021120566874742508,14.363948822021484,5e-06
5,820,0.032510217279195786,14.364212989807129,5e-06
5,840,0.03464385122060776,14.364468574523926,5e-06
5,860,0.0023847301490604877,14.36473560333252,5e-06
5,880,0.04090084508061409,14.364990234375,5e-06
5,900,0.06809334456920624,14.365242958068848,5e-06
5,920,0.007875668816268444,14.365479469299316,5e-06
5,940,0.005298558622598648,14.365718841552734,5e-06
5,960,0.035279013216495514,14.36599349975586,5e-06
5,980,0.008720736019313335,14.366263389587402,5e-06
5,1000,0.01962648704648018,14.366493225097656,5e-06
5,1020,0.014556769281625748,14.366732597351074,5e-06
5,1040,0.025543853640556335,14.366986274719238,5e-06
5,1060,0.00888821855187416,14.367209434509277,5e-06
5,1080,0.018446585163474083,14.367451667785645,5e-06
5,1100,0.0018909639911726117,14.36767864227295,5e-06
5,1120,0.025600731372833252,14.367883682250977,5e-06
5,1140,0.00636670645326376,14.368120193481445,5e-06
5,1160,0.18734657764434814,14.368349075317383,5e-06
5,1180,0.056368209421634674,14.368555068969727,5e-06
5,1200,0.0861181914806366,14.368770599365234,5e-06
5,1220,0.007026209495961666,14.368990898132324,5e-06
5,1240,0.01275610737502575,14.369277954101562,5e-06
5,1260,0.06654369831085205,14.369539260864258,5e-06
5,1280,0.008187208324670792,14.36975383758545,5e-06
5,1300,0.053242094814777374,14.370038986206055,5e-06
5,1320,0.002632526447996497,14.370299339294434,5e-06
5,1340,0.05612300708889961,14.370553016662598,5e-06
5,1360,0.07152771949768066,14.370765686035156,5e-06
5,1380,0.0024727052077651024,14.371007919311523,5e-06
5,1400,0.009075084701180458,14.371254920959473,5e-06
5,1420,0.09774039685726166,14.371501922607422,5e-06
5,1440,0.0015148241072893143,14.371724128723145,5e-06
5,1460,0.025058269500732422,14.371936798095703,5e-06
5,1480,0.06278827786445618,14.372170448303223,5e-06
5,1500,0.017503933981060982,14.372376441955566,5e-06
5,1520,0.017169326543807983,14.37258529663086,5e-06
5,1540,0.005585090257227421,14.372794151306152,5e-06
5,1560,0.010532274842262268,14.373010635375977,5e-06
5,1580,0.016959048807621002,14.37321949005127,5e-06
5,1600,0.016611652448773384,14.373448371887207,5e-06
5,1620,0.014897937886416912,14.373695373535156,5e-06
5,1640,0.04474502056837082,14.373910903930664,5e-06
5,1660,0.014616024680435658,14.374136924743652,5e-06
5,1680,0.0013536124024540186,14.374300956726074,5e-06
5,1700,0.004561029840260744,14.374555587768555,5e-06
5,1720,0.007547956425696611,14.374822616577148,5e-06
5,1740,0.007306438870728016,14.375102996826172,5e-06
5,1760,0.00430679228156805,14.375373840332031,5e-06
5,1780,0.08574548363685608,14.37558650970459,5e-06
5,1800,0.002877608174458146,14.375813484191895,5e-06
5,1820,0.030945230275392532,14.376008033752441,5e-06
5,1840,0.006817605812102556,14.37621021270752,5e-06
5,1860,0.017855685204267502,14.376461029052734,5e-06
6,20,0.0036261200439184904,14.376981735229492,5e-06
6,40,0.008511241525411606,14.377253532409668,5e-06
6,60,0.007043416611850262,14.377571105957031,5e-06
6,80,0.0063118478283286095,14.3778076171875,5e-06
6,100,0.007762528490275145,14.37807559967041,5e-06
6,120,0.005046073812991381,14.37834644317627,5e-06
